epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks
0,0.7000128543188662,0.6800128543188662,0.018882045420767435,0.018504404512352086,0.5094410227103837,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
1,0.6786999018046265,0.6586999018046265,0.04963222939745149,0.04863958480950246,0.5248161146987258,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
2,0.6494530969042182,0.6294530969042181,0.09182932202536709,0.08999273558485975,0.5459146610126835,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
3,0.6388822824110335,0.6188822824110335,0.10708082179911493,0.10493920536313263,0.5535404108995574,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
4,0.6289257875538262,0.6089257875538262,0.12144598535012818,0.11901706564312561,0.5607229926750641,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
5,0.6087091638492895,0.5887091638492895,0.15061439352288353,0.14760210565242585,0.5753071967614418,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
6,0.5936102736882924,0.5736102736882924,0.17239897029535078,0.16895099088944376,0.5861994851476754,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
7,0.5668634949808903,0.5468634949808903,0.21098904201285495,0.20676926117259786,0.6054945210064275,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
8,0.5466833800176356,0.5266833800176356,0.2401047756202055,0.23530268010780137,0.6200523878101027,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
9,0.5413013779140883,0.5213013779140883,0.2478698919144594,0.24291249407617022,0.6239349459572296,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
10,0.525981614061298,0.5059816140612979,0.2699731437580466,0.2645736808828857,0.6349865718790233,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
11,0.5280589122303376,0.5080589122303376,0.2669760319862392,0.2616365113465144,0.6334880159931195,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
12,0.5053557605677529,0.48535576056775287,0.2997319859071521,0.29373734618900904,0.649865992953576,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
13,0.4935924261762199,0.4735924261762199,0.31670404533801777,0.3103699644312574,0.6583520226690089,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
14,0.47562276982822765,0.45562276982822764,0.34263054418088645,0.33577793329726874,0.6713152720904432,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
15,0.4637437028775249,0.4437437028775249,0.3597695817666644,0.3525741901313311,0.6798847908833322,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
16,0.44728040227492744,0.4272804022749274,0.3835227207114018,0.3758522662971738,0.6917613603557009,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
17,0.4263852076663267,0.4063852076663267,0.4136701664026451,0.40539676307459216,0.7068350832013226,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
18,0.4030386638264256,0.3830386638264256,0.4473544022126308,0.43840731416837814,0.7236772011063154,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
19,0.41116134801348936,0.39116134801348934,0.4356350483141115,0.42692234734782925,0.7178175241570557,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
20,0.39413697781036816,0.37413697781036814,0.4601976946899897,0.4509937407961899,0.7300988473449949,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
21,0.36159808256317477,0.34159808256317475,0.507144593041156,0.4970017011803329,0.753572296520578,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
22,0.3400036679746206,0.3200036679746206,0.5383008685981524,0.5275348512261894,0.7691504342990763,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
23,0.32902237606628515,0.30902237606628513,0.5541446024148245,0.5430617103665281,0.7770723012074123,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
24,0.3086166988754797,0.2886166988754797,0.5835857756810278,0.5719140601674072,0.7917928878405138,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
25,0.30309465877003433,0.2830946587700343,0.5915529378588453,0.5797218791016684,0.7957764689294227,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
26,0.29470823522745854,0.2747082352274585,0.6036528131186575,0.5915797568562843,0.8018264065593288,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
27,0.2770839164155372,0.2570839164155372,0.629081061296296,0.61649944007037,0.814540530648148,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
28,0.2569005791480014,0.2369005791480014,0.6582014440225056,0.6450374151420555,0.8291007220112527,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
29,0.23245656136645235,0.21245656136645236,0.6934691078250579,0.6795997256685568,0.8467345539125289,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
30,0.2104512193026183,0.1904512193026183,0.7252182667686939,0.71071390143332,0.862609133384347,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
31,0.18226046497996584,0.16226046497996585,0.7658916967537645,0.7505738628186891,0.8829458483768822,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
32,0.17549002558690308,0.15549002558690309,0.7756600409942244,0.7601468401743399,0.8878300204971121,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
33,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
34,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
35,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
36,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
37,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
38,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
39,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
40,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
41,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
42,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
43,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
44,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
45,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
46,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
47,0.17827814854790827,0.15827814854790828,0.7716373560122518,0.7562046088920068,0.8858186780061259,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
48,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
49,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
50,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
51,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
52,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
53,0.17426436607026707,0.15426436607026708,0.7774284142688399,0.7618798459834631,0.88871420713442,0.013853096194919055,0.0001746928107421711,0.4449386522032381,8,56,1.0,keep,none,0,0
