epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks,proposed_action,vetoed,is_solved,is_converged,is_true_bp,is_local_min,is_ambiguous,is_dead_layer,dead_layers,te_p_solved
0,0.6781602131444404,0.6581602131444404,0.05041088855224307,0.049402670781198206,0.5252054442761216,0.04163930459789636,0.003952847075210475,0.15971390804207314,2,14,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0021010720903108762
1,0.6385324754239626,0.6185324754239626,0.10758552095806873,0.10543381053890735,0.5537927604790344,0.04163930459789636,0.003952847075210475,0.15971390804207314,2,14,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.003112473944673882
2,0.6147799712051842,0.5947799712051842,0.1418554736615435,0.13901836418831262,0.5709277368307717,0.04163930459789636,0.003952847075210475,0.15971390804207314,2,14,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0048370435857592944
3,0.5819676432175571,0.5619676432175571,0.18919687892431536,0.18541294134582906,0.5945984394621577,0.04163930459789636,0.003952847075210475,0.15971390804207314,2,14,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.008587036120056372
4,0.5486795113795385,0.5286795113795385,0.23722477076967474,0.23248027535428123,0.6186123853848373,0.04163930459789636,0.003952847075210475,0.15971390804207314,2,14,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.016067960768896494
5,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.04163930459789636,0.003952847075210475,0.15971390804207314,2,14,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.023256470338978243
6,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.04163930459789636,0.003952847075210475,0.15971390804207314,2,14,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.02756957608102729
7,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.04163930459789636,0.003952847075210475,0.15971390804207314,2,14,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.03015743952625672
8,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.04163930459789636,0.003952847075210475,0.15971390804207314,2,14,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.03171015759339438
9,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.04163930459789636,0.003952847075210475,0.15971390804207314,2,14,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.032641788433676974
10,0.537280469842843,0.5172804698428429,0.2536712309293855,0.24859780631079778,0.6268356154646928,0.029443434645064704,0.0023503769331789967,0.43950597116914963,3,21,1.0,add_layer,in_progress,0,0,add_layer,False,False,False,False,False,False,False,[],0.03320076693784653
11,0.5155452443589237,0.49554524435892366,0.28503066749542116,0.27933005414551276,0.6425153337477105,0.029992913609266213,0.0023503769331789967,0.429144896456983,3,21,1.0,keep,in_progress,0,0,keep,False,False,False,False,False,False,False,[2],0.040567308456215194
12,0.48644688119818147,0.46644688119818145,0.32701358938366554,0.32047331759599224,0.6635067946918327,0.031431468213648846,0.0023503769331789967,0.40201925070055394,3,21,1.0,keep,in_progress,0,0,keep,False,False,False,False,False,False,False,[2],0.05984220415362061
13,0.4716297291610996,0.45162972916109956,0.3483916762933206,0.34142384276745413,0.6741958381466603,0.0332096194940111,0.0023503769331789967,0.36849010861202885,3,21,1.0,keep,in_progress,0,0,keep,False,False,False,False,False,False,False,[],0.08223450290738032
14,0.4347140411820078,0.4147140411820078,0.40165338164477316,0.3936203140118777,0.7008266908223866,0.03464817409839373,0.0023503769331789967,0.3413644628555998,3,21,1.0,keep,in_progress,0,0,keep,False,False,False,False,False,False,False,[],0.13539234910499884
15,0.4339183958275801,0.41391839582758005,0.40280133338972723,0.3947453067219327,0.7014006666948636,0.024888499162412543,0.0013975424859373688,0.4984800167517493,4,28,1.0,add_layer,in_progress,1,0,add_layer,False,False,False,False,False,False,False,[],0.16836667680436845
