epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks
0,0.7127752828399405,0.6927752828399405,0.00046849972595519596,0.00045912973143609205,0.5002342498629776,0.02724712827274629,0.003343701524882111,0.3840274859723295,2,38,1.0,keep,none,0,0
1,0.693650920687078,0.673650920687078,0.02806100030720249,0.027499780301058437,0.5140305001536012,0.02724712827274629,0.003343701524882111,0.3840274859723295,2,38,1.0,keep,none,0,0
2,0.6625076188403546,0.6425076188403546,0.07299434592359755,0.07153445900512559,0.5364971729617988,0.02724712827274629,0.003343701524882111,0.3840274859723295,2,38,1.0,keep,none,0,0
3,0.6416981470012528,0.6216981470012528,0.10301811138183126,0.10095774915419463,0.5515090556909157,0.02724712827274629,0.003343701524882111,0.3840274859723295,2,38,1.0,keep,none,0,0
4,0.6158129188410336,0.5958129188410336,0.14036514378728382,0.13755784091153814,0.570182571893642,0.02724712827274629,0.003343701524882111,0.3840274859723295,2,38,1.0,keep,none,0,0
5,0.6129024508215758,0.5929024508215758,0.14456434739348478,0.1416730604456151,0.5722821736967424,0.02724712827274629,0.003343701524882111,0.3840274859723295,2,38,1.0,keep,none,0,0
6,0.6129024508215758,0.5929024508215758,0.14456434739348478,0.1416730604456151,0.5722821736967424,0.02724712827274629,0.003343701524882111,0.3840274859723295,2,38,1.0,keep,none,0,0
7,0.6129024508215758,0.5929024508215758,0.14456434739348478,0.1416730604456151,0.5722821736967424,0.02724712827274629,0.003343701524882111,0.3840274859723295,2,38,1.0,keep,none,0,0
8,0.6129024508215758,0.5929024508215758,0.14456434739348478,0.1416730604456151,0.5722821736967424,0.02724712827274629,0.003343701524882111,0.3840274859723295,2,38,1.0,keep,none,0,0
9,0.6129024508215758,0.5929024508215758,0.14456434739348478,0.1416730604456151,0.5722821736967424,0.02724712827274629,0.003343701524882111,0.3840274859723295,2,38,1.0,keep,none,0,0
10,0.6129024508215758,0.5929024508215758,0.14456434739348478,0.1416730604456151,0.5722821736967424,0.02291201249051049,0.002578346344303115,0.5881828886302564,3,57,1.0,add_layer,in_progress,0,0
11,0.6087238167934439,0.5887238167934439,0.15059325235399823,0.14758138730691828,0.5752966261769992,0.023657268880387942,0.002578346344303115,0.5749712419620653,3,57,1.0,keep,in_progress,0,0
12,0.5805744591042026,0.5605744591042026,0.1912069555559046,0.18738281644478652,0.5956034777779523,0.02560837543942016,0.002578346344303115,0.5403827019373869,3,57,1.0,keep,in_progress,0,0
13,0.5612384518467891,0.5412384518467891,0.21910481626491263,0.21472271993961436,0.6095524081324564,0.028020075777729685,0.002578346344303115,0.4976289152244124,3,57,1.0,keep,in_progress,0,0
14,0.5612384518467891,0.5412384518467891,0.21910481626491263,0.21472271993961436,0.6095524081324564,0.0299711823367619,0.002578346344303115,0.4630403751997341,3,57,1.0,keep,in_progress,0,0
15,0.5612384518467891,0.5412384518467891,0.21910481626491263,0.21472271993961436,0.6095524081324564,0.02582934321459141,0.001988176821917627,0.586858808388127,4,76,1.0,add_layer,in_progress,1,0
16,0.5323165042352646,0.5123165042352645,0.2608332069899517,0.2556165428501527,0.6304166034949759,0.026379047056075865,0.001988176821917627,0.5781672274999518,4,76,1.0,keep,in_progress,1,0
17,0.5144909324090307,0.4944909324090307,0.2865518216577252,0.28082078522457066,0.6432759108288626,0.027818190396828552,0.001988176821917627,0.5554123733187403,4,76,1.0,keep,in_progress,1,0
18,0.5144909324090307,0.4944909324090307,0.2865518216577252,0.28082078522457066,0.6432759108288626,0.029597069395365022,0.001988176821917627,0.5272858267326673,4,76,1.0,keep,in_progress,1,0
19,0.5144909324090307,0.4944909324090307,0.2865518216577252,0.28082078522457066,0.6432759108288626,0.031036212736117712,0.001988176821917627,0.5045309725514557,4,76,1.0,keep,in_progress,1,0
20,0.5144909324090307,0.4944909324090307,0.2865518216577252,0.28082078522457066,0.6432759108288626,0.02656048402260854,0.00153309390879326,0.5964775246001178,5,95,1.0,add_layer,in_progress,2,0
21,0.49494217147359465,0.47494217147359463,0.3147566419368134,0.3084615090980771,0.6573783209684068,0.027084352635503663,0.00153309390879326,0.5885972768960207,5,95,1.0,keep,in_progress,2,0
22,0.47219202762138357,0.45219202762138355,0.34758039587161516,0.34062878795418283,0.6737901979358076,0.028455858469702368,0.00153309390879326,0.567966520566926,5,95,1.0,keep,in_progress,2,0
23,0.47219202762138357,0.45219202762138355,0.34758039587161516,0.34062878795418283,0.6737901979358076,0.03015113291230952,0.00153309390879326,0.5424655033169309,5,95,1.0,keep,in_progress,2,0
24,0.47219202762138357,0.45219202762138355,0.34758039587161516,0.34062878795418283,0.6737901979358076,0.031522638746508215,0.00153309390879326,0.5218347469878363,5,95,1.0,keep,in_progress,2,0
25,0.47219202762138357,0.45219202762138355,0.34758039587161516,0.34062878795418283,0.6737901979358076,0.02694779315992405,0.00118217701125397,0.5949319157057903,6,114,1.0,add_layer,in_progress,3,0
