epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks
0,0.6974950594702608,0.6774950594702608,0.022514702827498567,0.022064408770948594,0.5112573514137493,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
1,0.6946949946390402,0.6746949946390401,0.026554617459183194,0.02602352510999953,0.5132773087295917,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
2,0.7014969839223625,0.6814969839223625,0.01674075325009028,0.016405938185088474,0.5083703766250451,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
3,0.6975505468161212,0.6775505468161211,0.022434646059556917,0.02198595313836578,0.5112173230297785,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
4,0.7116012005965612,0.6916012005965612,0.0021624576589798217,0.002119208505800225,0.5010812288294899,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
5,0.7131602598651671,0.693160259865167,0.0,0.0,0.5,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
6,0.7100695569325143,0.6900695569325143,0.0043723027953913585,0.004284856739483531,0.5021861513976957,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
7,0.730454264539978,0.710454264539978,0.0,0.0,0.5,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
8,0.7278238050941895,0.7078238050941895,0.0,0.0,0.5,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
9,0.7180193337008756,0.6980193337008755,0.0,0.0,0.5,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
10,0.7195999291210515,0.6995999291210515,0.0,0.0,0.5,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
11,0.719254564217082,0.699254564217082,0.0,0.0,0.5,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
12,0.7277504760469071,0.7077504760469071,0.0,0.0,0.5,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
13,0.7203427200554197,0.7003427200554196,0.0,0.0,0.5,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
14,0.7267457709117507,0.7067457709117507,0.0,0.0,0.5,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
15,0.7335330740808401,0.7135330740808401,0.0,0.0,0.5,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
16,0.7281568911498546,0.7081568911498546,0.0,0.0,0.5,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
17,0.7294281586001311,0.7094281586001311,0.0,0.0,0.5,5.1774524499906395e-06,5.331201499700046e-09,0.5758621797694234,4,76,1.0,keep,none,0,0
