depth,loss_floor,grad_var,accuracy
2,0.6132362186475271,7.643959622626052e-05,0.6333333333333333
4,0.5928581520492037,0.0001003005905308574,0.8333333333333334
6,0.5560602774957848,0.0001406364127919233,0.9333333333333333
8,0.5609889335729977,0.000167940478293262,0.8666666666666667
