depth,loss_floor,grad_var,accuracy
2,0.6083530614533231,9.455534863177322e-05,0.7777777777777778
4,0.6234510584854336,0.00015078632324711598,0.6111111111111112
6,0.6007329113970601,0.00011307264408925839,0.9444444444444444
8,0.5552111305410858,0.0001205284085538312,0.9444444444444444
10,0.5580450731999079,0.0001262834702251332,0.9444444444444444
12,0.5401909393450195,0.00012628425980639455,0.9444444444444444
14,0.5151043441264579,0.00012719694072542762,0.9444444444444444
16,0.5060277775052066,0.00013089135725090153,1.0
