epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks
0,0.6995632118053947,0.6863896822235456,0.5333333333333333,0.46153846153846156,0.5755555555555556,0.02968997704368478,1.2230988011227726e-05,0.16666666666666666,2,22,1.0,keep,none,0,0
1,0.6983089907045237,0.6859187449217876,0.5333333333333333,0.46153846153846156,0.5933333333333334,0.029319969525541896,1.1925197467215035e-05,0.18055555555555555,2,22,1.0,keep,none,0,0
2,0.6970840334396315,0.6854440375858228,0.55,0.47058823529411764,0.6022222222222222,0.028951991790621825,1.1624881013248662e-05,0.18055555555555555,2,22,1.0,keep,none,0,0
3,0.6958892721920903,0.6849656296582441,0.55,0.47058823529411764,0.6144444444444445,0.028585439415216518,1.132955901869831e-05,0.16666666666666666,2,22,1.0,keep,none,0,0
4,0.6947248580446285,0.6844821709054504,0.5666666666666667,0.48,0.6222222222222222,0.028220906190057776,1.1039824508061191e-05,0.18055555555555555,2,22,1.0,keep,none,0,0
5,0.69359018572185,0.6839929508743299,0.5666666666666667,0.48,0.6355555555555555,0.02785982761941055,1.0756796657666114e-05,0.20833333333333334,2,22,1.0,keep,none,0,0
6,0.6924845654787175,0.6834993674777281,0.5666666666666667,0.48,0.6455555555555555,0.02750395194262516,1.0481574030672717e-05,0.18055555555555555,2,22,1.0,keep,none,0,0
7,0.6914072082457029,0.6830029150253226,0.5666666666666667,0.48,0.6555555555555554,0.027154712543863577,1.0214960881822476e-05,0.16666666666666666,2,22,1.0,keep,none,0,0
8,0.6903569918157556,0.6825046224338017,0.5833333333333334,0.5098039215686274,0.6677777777777778,0.026813495950517196,9.957726654305602e-06,0.16666666666666666,2,22,1.0,keep,none,0,0
9,0.6893325328002747,0.6820053097860109,0.5833333333333334,0.5098039215686274,0.68,0.026481939392323347,9.710792611557244e-06,0.18055555555555555,2,22,1.0,keep,none,0,0
10,0.6828097509719362,0.6815057142294331,0.5833333333333334,0.5098039215686274,0.6944444444444444,0.04307177403304367,1.7099747985374285e-05,0.1111111111111111,3,33,1.0,add_layer,committed,1,0
11,0.6808520158267911,0.6902360852307889,0.5333333333333333,0.6818181818181818,0.6044444444444445,0.041822412125768614,1.612369636129636e-05,0.1111111111111111,3,33,1.0,keep,none,1,0
12,0.6789847053297972,0.6889500514459325,0.5333333333333333,0.6744186046511628,0.6277777777777778,0.04034065359083576,1.5001899256962014e-05,0.1111111111111111,3,33,1.0,keep,none,1,0
13,0.6772231559678741,0.6877373747944269,0.5833333333333334,0.6987951807228916,0.6411111111111112,0.038688039123796834,1.3797090733390672e-05,0.1111111111111111,3,33,1.0,keep,none,1,0
14,0.6755702349375945,0.6865905133725562,0.6,0.7073170731707317,0.6588888888888889,0.036938065240525814,1.2575416222026428e-05,0.1111111111111111,3,33,1.0,keep,none,1,0
15,0.6912345022048813,0.6854999183102921,0.6,0.7,0.6755555555555557,0.03281220143784057,7.456729876872173e-06,0.08333333333333333,4,44,1.0,add_layer,committed,2,0
16,0.6891958852415505,0.6971644794497961,0.5333333333333333,0.5483870967741935,0.43,0.03283326003634349,7.465707425479899e-06,0.08333333333333333,4,44,1.0,keep,none,2,0
17,0.6871478748074145,0.695446434567038,0.5166666666666667,0.5396825396825397,0.45555555555555555,0.03272897548854847,7.418500388323518e-06,0.09027777777777778,4,44,1.0,keep,none,2,0
18,0.685098732836451,0.6937088768813721,0.5333333333333333,0.5625,0.4944444444444444,0.032489165103662634,7.310922083820528e-06,0.09027777777777778,4,44,1.0,keep,none,2,0
19,0.6830580876647754,0.6919729903490617,0.5333333333333333,0.5757575757575758,0.5322222222222223,0.03215889392749442,7.164371679193655e-06,0.08333333333333333,4,44,1.0,keep,none,2,0
20,0.7032442804375687,0.6902486458177868,0.5333333333333333,0.5757575757575758,0.5588888888888889,0.028161153434078656,4.288717423012238e-06,0.06666666666666667,5,55,1.0,add_layer,committed,3,0
21,0.701157683376868,0.7028184055395827,0.35,0.20408163265306123,0.21666666666666667,0.027967876051524846,4.235117070130402e-06,0.06666666666666667,5,55,1.0,keep,none,3,0
22,0.6990819078427923,0.7013126418175488,0.36666666666666664,0.24,0.2522222222222222,0.027808733576256232,4.192129398039605e-06,0.07222222222222222,5,55,1.0,keep,none,3,0
23,0.6970312470366724,0.6998193820836082,0.3333333333333333,0.23076923076923078,0.2866666666666667,0.027519791523853098,4.111359677011201e-06,0.07222222222222222,5,55,1.0,keep,none,3,0
24,0.6950284059850922,0.6983581492421788,0.38333333333333336,0.3018867924528302,0.32555555555555554,0.027090020662929298,3.990525299156394e-06,0.07222222222222222,5,55,1.0,keep,none,3,0
25,0.6952930225194643,0.6969503927402592,0.4166666666666667,0.36363636363636365,0.37,0.0323129294190598,4.78343395110828e-06,0.05555555555555555,6,66,1.0,add_layer,committed,4,0
26,0.6924246388929067,0.6947555418954189,0.5,0.4642857142857143,0.5111111111111111,0.03185772176323411,4.646401192880794e-06,0.05555555555555555,6,66,1.0,keep,none,4,0
27,0.6896220779231855,0.6928321751242438,0.55,0.509090909090909,0.5566666666666666,0.03115664761936039,4.4438454142582226e-06,0.05555555555555555,6,66,1.0,keep,none,4,0
28,0.6869195585692727,0.6909383178161974,0.5333333333333333,0.5,0.5966666666666667,0.030203005849604884,4.177178841414181e-06,0.05555555555555555,6,66,1.0,keep,none,4,0
29,0.6843380966675351,0.6890819608704639,0.55,0.5573770491803278,0.63,0.029078274915288783,3.874037892656904e-06,0.05555555555555555,6,66,1.0,keep,none,4,0
30,0.6818838682576216,0.687272020586167,0.5833333333333334,0.576271186440678,0.6566666666666667,0.02785510115028539,3.5575864927154546e-06,0.05555555555555555,6,66,1.0,stop_growth,none,4,0
31,0.6795621512639437,0.6855208785146051,0.5833333333333334,0.576271186440678,0.69,0.026591032518067916,3.244674765360131e-06,0.05555555555555555,6,66,1.0,keep,none,4,0
32,0.6773778187967393,0.683842934867941,0.65,0.6557377049180327,0.7022222222222222,0.02534174810045721,2.949343126384515e-06,0.06018518518518518,6,66,1.0,keep,none,4,0
33,0.6753354402987295,0.6822542597549591,0.6666666666666666,0.6666666666666666,0.7355555555555555,0.024157413965279,2.6820511465848523e-06,0.05555555555555555,6,66,1.0,keep,none,4,0
34,0.6734368901503127,0.6807688236779057,0.6833333333333333,0.6885245901639344,0.7555555555555555,0.02308722494791146,2.451130431629032e-06,0.05555555555555555,6,66,1.0,keep,none,4,0
35,0.6716773251200348,0.6793933341938637,0.7,0.7096774193548387,0.7711111111111112,0.022170932607642125,2.261431616759343e-06,0.05555555555555555,6,66,1.0,stop_growth,none,4,0
36,0.6700432853350183,0.6781247683643136,0.7,0.7096774193548387,0.7844444444444444,0.021424297745690667,2.1123322168528005e-06,0.05555555555555555,6,66,1.0,keep,none,4,0
37,0.6685139641257387,0.6769506273320934,0.75,0.7540983606557377,0.7922222222222223,0.02083208673143801,1.997577935872541e-06,0.06018518518518518,6,66,1.0,keep,none,4,0
38,0.6670660777258813,0.6758526630141157,0.7666666666666667,0.78125,0.8,0.020357151780504644,1.907810125565569e-06,0.06944444444444445,6,66,1.0,keep,none,4,0
39,0.6656793947873139,0.6748120846525912,0.7666666666666667,0.78125,0.8022222222222223,0.01996183670372016,1.8346580476269725e-06,0.05555555555555555,6,66,1.0,keep,none,4,0
