depth,loss_floor,grad_var,accuracy
2,0.6297152898319374,6.511265711946444e-05,0.5
4,0.6376521015215315,0.00011571286930283828,0.8333333333333334
6,0.5737220177923288,0.000126206321863644,0.8888888888888888
8,0.5818144354955228,0.00012562154737198432,0.8333333333333334
10,0.5459985200869981,0.00013059424717985115,0.8888888888888888
12,0.5385711988006978,0.00012732727945466145,0.8888888888888888
14,0.5399441951041302,0.00013052092020027258,0.8333333333333334
16,0.5164431863187875,0.0001380991440553293,0.8888888888888888
