epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks,proposed_action,vetoed,is_solved,is_converged,is_true_bp,is_local_min,is_ambiguous,is_dead_layer,dead_layers,te_p_solved
0,0.6903942773547983,0.6904737570837626,0.5421686746987951,0.13636363636363635,0.5969802555168409,0.07141226857527992,1.3274569040074616e-05,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0011020559421619344
1,0.6806745846327523,0.6808509400026327,0.6385542168674698,0.4444444444444444,0.7851335656213706,0.06564655391159747,1.1216190327867047e-05,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0011954838929399288
2,0.6724515432054956,0.6726495080803638,0.7228915662650602,0.6349206349206349,0.8371080139372822,0.061743429605151896,9.921021719721633e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0013466199204906454
3,0.6653057839690177,0.665601790149983,0.7469879518072289,0.6956521739130435,0.8620789779326365,0.059225674638084626,9.127215199326831e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0015323919497438306
4,0.6589839638317161,0.6594591572712001,0.7710843373493976,0.7397260273972602,0.8731126596980254,0.05682169918976854,8.399208202945236e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0017383558915529105
5,0.6534434435888761,0.6541136553000828,0.7710843373493976,0.7397260273972602,0.8786295005807201,0.05448000329919271,7.718086437974855e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.001954125998973455
6,0.6486295977944282,0.6494272797980162,0.7951807228915663,0.7733333333333333,0.8821138211382114,0.05258859288103227,7.188781796593422e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.002172890466579266
7,0.6444199586838836,0.6452357624593968,0.8313253012048193,0.8205128205128205,0.882404181184669,0.05114857097747228,6.799738724363041e-06,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.002391391942113503
8,0.6407035551814515,0.6414407979746328,0.8072289156626506,0.8,0.882404181184669,0.04998248796172974,6.494315094909569e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.002608007348518109
9,0.6373854480372154,0.6379872890859939,0.8072289156626506,0.8,0.882404181184669,0.04900732677499103,6.2451907444383135e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0028216081814299225
10,0.634356473856865,0.634808544449526,0.7951807228915663,0.7901234567901234,0.883855981416957,0.04809370387506675,6.016388624886518e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.00303198823108508
11,0.6315089594149891,0.6318315962868143,0.7951807228915663,0.7901234567901234,0.8850174216027875,0.047070547343003394,5.7648369408089326e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.003240069681321591
12,0.6287633839595622,0.6290003348567768,0.7951807228915663,0.7901234567901234,0.8818234610917539,0.04583084674032567,5.46662618038851e-06,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0034473864818964813
13,0.6260797425197627,0.6262856675582694,0.7951807228915663,0.7901234567901234,0.8818234610917537,0.044364322185615965,5.123502820201724e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.003655321817470021
14,0.6234596381222614,0.623689510636304,0.7831325301204819,0.775,0.8768873403019745,0.04276733444312599,4.762078933677549e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.003864302644172557
15,0.6209242902038505,0.6212256336146009,0.7951807228915663,0.7848101265822784,0.8731126596980255,0.041168597067054315,4.413226290001178e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0040737316240526105
16,0.6184882394934634,0.6188947007526354,0.7831325301204819,0.775,0.8745644599303136,0.03957208789250699,4.07788943989281e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.004282763982342974
17,0.6161587237659851,0.6166863646372251,0.7831325301204819,0.775,0.8722415795586528,0.03787934220705309,3.7365715768591766e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.00449080617812753
18,0.6139433855549428,0.6145897340854599,0.7831325301204819,0.775,0.8713704994192798,0.03605095582032836,3.38431866644597e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.004697491139023469
19,0.6118543317952447,0.6125999478141427,0.7831325301204819,0.775,0.8699186991869918,0.03419766441361992,3.0445341132972868e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.004902396931971427
20,0.6099051741314485,0.6107170596131044,0.7831325301204819,0.775,0.8693379790940766,0.03255531860017229,2.7577179954708415e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.005104879295208593
21,0.6081017143022375,0.6089373837629924,0.7951807228915663,0.7901234567901234,0.8707897793263647,0.0313470505782988,2.5549340342685915e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.005304320762924548
22,0.6064343092662944,0.607246467043543,0.7951807228915663,0.7901234567901234,0.8716608594657375,0.030617124659251035,2.435432888323209e-06,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.005500635334977671
23,0.6048806904112012,0.6056235179898379,0.7951807228915663,0.7901234567901234,0.8722415795586528,0.030203819240720388,2.3687008344243882e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.005694442117263084
24,0.6034153646165766,0.6040522049796637,0.7951807228915663,0.7901234567901234,0.8722415795586528,0.029870888438244994,2.3161511952937015e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.005886685283288619
25,0.6020171075384209,0.6025270183190297,0.7951807228915663,0.7901234567901234,0.8736933797909407,0.029448793854830773,2.2514205923624224e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.006078049971275845
26,0.6006700607064543,0.6010496862550954,0.7951807228915663,0.7901234567901234,0.8745644599303136,0.02888425000262546,2.1669427222982993e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0062687176091134455
27,0.599361498690062,0.599621325230228,0.7831325301204819,0.7804878048780488,0.8760162601626017,0.02820179412515396,2.0672146361421186e-06,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.006458585973777219
28,0.5980825595899087,0.5982404872747689,0.7831325301204819,0.7804878048780488,0.8763066202090593,0.027451588083531927,1.9601789782557333e-06,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.006647513864805248
29,0.5968300694404342,0.5969064750430324,0.7831325301204819,0.7804878048780488,0.8780487804878049,0.026695132989916485,1.854783817014668e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.006835299961248443
30,0.5956052551792039,0.5956212841342491,0.7831325301204819,0.7804878048780488,0.8792102206736353,0.026013450883971088,1.7619285969745751e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.007021552402245803
31,0.5944086241760764,0.594386199583487,0.7831325301204819,0.7804878048780488,0.8780487804878049,0.025485748127948158,1.6914250196507183e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.007205793882407107
32,0.5932343670491621,0.5931957880923563,0.7831325301204819,0.7804878048780488,0.8774680603948896,0.025128394771124,1.6443650151289935e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.007387896087593453
33,0.592069862626927,0.5920367426666711,0.7831325301204819,0.7804878048780488,0.877177700348432,0.02486383906149943,1.6099132494199241e-06,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.007568459805891999
34,0.5909011443364212,0.5908938137384224,0.7710843373493976,0.7654320987654321,0.8768873403019743,0.024568886527225407,1.5719435316882784e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.007748720281485526
35,0.5897185916880381,0.5897562957190443,0.7831325301204819,0.775,0.8768873403019743,0.0241499417960642,1.518793982023976e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.007930082657189728
36,0.5885189772162698,0.5886200898257113,0.7831325301204819,0.775,0.8763066202090593,0.023586530896331084,1.4487457117640596e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.008113675458360609
37,0.5873048987988246,0.5874863119406831,0.7831325301204819,0.775,0.8763066202090593,0.022940360418323348,1.3703979794614125e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.008300130782223306
38,0.5860828219121993,0.5863578758047513,0.7831325301204819,0.775,0.8757259001161439,0.022329025565232148,1.298140970466613e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.00848965148072582
39,0.5848601743972391,0.5852352090623792,0.7590361445783133,0.75,0.8751451800232288,0.021857252072313586,1.2434646984734523e-06,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.008682341900455314
40,0.5836428694045228,0.5841140861941997,0.7590361445783133,0.75,0.8748548199767711,0.021537382116723583,1.2068010493365822e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.008878582736452152
41,0.5824349841377324,0.5829881242990858,0.7590361445783133,0.75,0.8748548199767711,0.02127286600285603,1.1769280606892661e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.009079107867929303
42,0.5812408922159741,0.5818549065687858,0.7590361445783133,0.75,0.8763066202090591,0.020940011867291136,1.1403635114061743e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.009284604570727625
43,0.5800674534853704,0.5807209654605232,0.7590361445783133,0.75,0.8763066202090591,0.02049468208864532,1.0927903415606614e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.009495055180720252
44,0.5789231456268712,0.5796010423371323,0.7590361445783133,0.75,0.8768873403019745,0.019992129846322305,1.0404500742361928e-06,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.009709323815609957
45,0.5778146061874966,0.5785121514753548,0.7590361445783133,0.75,0.8768873403019745,0.019498640834990824,9.9007959620398e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.009925316939689604
46,0.5767447554602404,0.5774677472819516,0.7710843373493976,0.759493670886076,0.8763066202090593,0.01900150777009774,9.40105425667407e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.010140543344630663
47,0.5757151094578927,0.5764762809285112,0.7831325301204819,0.775,0.8774680603948897,0.018437448301786747,8.845875819305934e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.010352605806455443
48,0.5747294065769041,0.5755427996597392,0.7831325301204819,0.775,0.8783391405342624,0.01780095750299927,8.239521384984483e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.010559404680133066
49,0.5737935832071157,0.5746692194983265,0.7831325301204819,0.775,0.8774680603948897,0.017177378386041258,7.668269742945228e-07,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.010759267776916825
50,0.5729116866249118,0.5738523935981621,0.7951807228915663,0.7901234567901234,0.8774680603948896,0.016654796094977213,7.20789584673488e-07,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.010951226896805801
51,0.5720823023705877,0.5730836111932519,0.7951807228915663,0.7901234567901234,0.8771777003484321,0.016247922036065912,6.861845639230957e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.011135265407119692
52,0.5712987139510927,0.5723517236199792,0.7951807228915663,0.7901234567901234,0.8763066202090593,0.015940098452641608,6.607788500295349e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.011312215116830227
53,0.5705509005883561,0.5716468796822134,0.7951807228915663,0.7901234567901234,0.8763066202090591,0.015739584299994096,6.446717767025702e-07,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.011483358831983821
54,0.5698269189668588,0.5709614962965605,0.7831325301204819,0.775,0.8765969802555168,0.01563227961773978,6.362605547678164e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.011650088583453429
55,0.5691148422704031,0.5702896980500873,0.7831325301204819,0.775,0.8760162601626015,0.015532869917261483,6.283000417213222e-07,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.011813737733615841
56,0.5684061321219492,0.569627463322863,0.7831325301204819,0.775,0.8768873403019745,0.015359689157082742,6.140596457919342e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.011975454636219214
57,0.5676974370269079,0.5689723559122025,0.7831325301204819,0.775,0.875725900116144,0.015128994730440208,5.949884383466241e-07,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.012136141314641791
58,0.5669884042301022,0.5683215663465672,0.7831325301204819,0.775,0.8751451800232287,0.01491328738386074,5.771158372641285e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.01229660080715015
59,0.5662784321470777,0.5676709006915739,0.7831325301204819,0.775,0.8751451800232287,0.014731337952090896,5.621872690318648e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.012457729462848104
60,0.5655664128026334,0.5670172568611439,0.7831325301204819,0.775,0.8734030197444832,0.014549631164879713,5.478446311562487e-07,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.012620389917725832
61,0.564852218069156,0.5663615367021714,0.7831325301204819,0.775,0.8736933797909407,0.01436837352625861,5.341474725112541e-07,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0127850288679494
62,0.5641363505816243,0.5657075356764057,0.7831325301204819,0.775,0.8734030197444832,0.014220993950160727,5.23423903559875e-07,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.012951537550801806
63,0.5634185415236043,0.5650581432677265,0.7831325301204819,0.775,0.8739837398373983,0.014095725539063034,5.14565899982029e-07,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.013119549622136604
64,0.5626985830698809,0.5644136188621338,0.7831325301204819,0.775,0.8739837398373983,0.01392889519765954,5.028310318809807e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.01328880980631583
65,0.5619789737663728,0.563773126883695,0.7831325301204819,0.775,0.8739837398373983,0.013672170700001358,4.849075824430616e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.013459246371460138
66,0.5612661498690564,0.5631372041518801,0.7831325301204819,0.775,0.8731126596980255,0.013318511303986548,4.606987007143796e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.013630751643596856
67,0.5605694666531934,0.562509814173043,0.7831325301204819,0.775,0.8728222996515679,0.012886113515217495,4.318745214912647e-07,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.013802813253149061
68,0.5598992316495672,0.5618994307876882,0.7831325301204819,0.775,0.8722415795586527,0.012424291736800272,4.0191281866821475e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.013974148262208854
69,0.5592642162987104,0.5613174625490726,0.7831325301204819,0.775,0.8722415795586527,0.01200783234352352,3.7542222741183937e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.014142633622146853
70,0.5586691950966852,0.5607737323010719,0.7951807228915663,0.7901234567901234,0.8722415795586528,0.011682672452198022,3.5480471305604666e-07,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.014305768007969132
71,0.558114225545248,0.5602719758756303,0.7951807228915663,0.7901234567901234,0.8722415795586528,0.011444684294192554,3.3950883372986024e-07,0.026041666666666668,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.0144614864068708
72,0.557595796418637,0.5598080821171931,0.7951807228915663,0.7901234567901234,0.8728222996515679,0.011284560649241332,3.289503820322829e-07,0.0234375,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.014608894278857039
73,0.5571079890939992,0.5593712237358642,0.7951807228915663,0.7901234567901234,0.8722415795586528,0.011195423027317878,3.2277241704304336e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.014748616317718743
74,0.5566433801169405,0.5589474794565711,0.7951807228915663,0.7901234567901234,0.8734030197444831,0.011139015232652972,3.187847531396723e-07,0.020833333333333332,16,112,1.0,keep,none,0,0,keep,False,False,False,False,False,False,False,[],0.01488260452838678
