epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks
0,0.7357519714576042,0.7398761461470318,0.4939759036144578,0.6612903225806451,0.1948315911730546,0.04929544324109026,5.060000339972816e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
1,0.7332402432328177,0.7373011288294032,0.4939759036144578,0.6612903225806451,0.20005807200929154,0.04992935980592323,5.1921526184363814e-05,0.1875,2,14,1.0,keep,none,0,0
2,0.7307080329688377,0.7346894422292202,0.4939759036144578,0.6612903225806451,0.2052845528455285,0.050253562998405325,5.260485659963212e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
3,0.728172425478826,0.7320588726591878,0.4939759036144578,0.6612903225806451,0.20934959349593496,0.050268021484005956,5.2638746507140175e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
4,0.7256530792715019,0.7294326569548352,0.4939759036144578,0.6612903225806451,0.2134146341463415,0.04997733745170102,5.203342340336791e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
5,0.7231701763311431,0.7268349807323319,0.4939759036144578,0.6612903225806451,0.22154471544715448,0.04940375688387647,5.0846543422957364e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
6,0.7207427140156928,0.7242877072054001,0.4939759036144578,0.6612903225806451,0.2296747967479675,0.04858202128502328,4.916907051101939e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
7,0.7183875695282997,0.7218098225621382,0.4939759036144578,0.6612903225806451,0.23403019744483164,0.04755494128326828,4.711134280005078e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
8,0.7161189960434118,0.7194173716646348,0.4939759036144578,0.6612903225806451,0.24448315911730548,0.04636998323841569,4.4791208053409596e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
9,0.7139482997252904,0.717123310986998,0.4939759036144578,0.6612903225806451,0.2511614401858305,0.04507646849686733,4.232430046263014e-05,0.16666666666666666,2,14,1.0,keep,none,0,0
10,0.7291153308947459,0.7149373687851442,0.4939759036144578,0.6612903225806451,0.2616144018583043,0.049682441970188805,3.297087042649552e-05,0.4444444444444444,3,21,1.0,add_layer,in_progress,0,0
11,0.7164192324498231,0.7278784497935544,0.3855421686746988,0.5321100917431193,0.2511614401858304,0.05280955703033519,3.5294472729442754e-05,0.1111111111111111,3,21,1.0,keep,in_progress,0,0
12,0.6889441131653672,0.7160371438513855,0.4578313253012048,0.628099173553719,0.292973286875726,0.047211348236654016,2.8070799654878596e-05,0.1111111111111111,3,21,1.0,keep,in_progress,0,0
