epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks
0,0.6948418353475151,0.6852480432771402,0.5333333333333333,0.125,0.6177777777777778,0.06582932771104495,0.00012022932748075266,0.16666666666666666,2,10,1.0,keep,none,0,0
1,0.6926072352114251,0.6836176353187776,0.5833333333333334,0.2857142857142857,0.6222222222222222,0.06308829396526375,0.00011051819914439392,0.16666666666666666,2,10,1.0,keep,none,0,0
2,0.6904895955993658,0.6822462429514405,0.6,0.3333333333333333,0.6266666666666667,0.060573101030444214,0.00010191742917844019,0.16666666666666666,2,10,1.0,keep,none,0,0
3,0.6884765409563937,0.6810826095465182,0.6,0.3333333333333333,0.6322222222222222,0.058206427883223166,9.410199719202646e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
4,0.6865613949349212,0.6800464691501625,0.5833333333333334,0.32432432432432434,0.6333333333333334,0.05597753897486047,8.699106879331593e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
5,0.6847347983636407,0.679095327869149,0.5666666666666667,0.3157894736842105,0.64,0.05390311332735197,8.058880752237721e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
6,0.6829865134429377,0.6782010685842113,0.5666666666666667,0.3157894736842105,0.6422222222222222,0.0519810943547044,7.48401269271554e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
7,0.681308821664992,0.6773445880787501,0.6,0.4,0.6466666666666667,0.050192869798179766,6.964713828521476e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
8,0.6796964885904824,0.676512479403788,0.5833333333333334,0.3902439024390244,0.6511111111111111,0.04851839127630701,6.491780947551639e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
9,0.6781455972797642,0.6756943284108715,0.5833333333333334,0.3902439024390244,0.6522222222222223,0.04694240935135413,6.058219062183638e-05,0.16666666666666666,2,10,1.0,keep,none,0,0
10,0.7021632856104976,0.6748813345164552,0.5833333333333334,0.3902439024390244,0.6611111111111111,0.048400602201595644,4.275560315239845e-05,0.1111111111111111,3,15,1.0,add_layer,committed,1,0
11,0.6999134379024314,0.7001055092074807,0.48333333333333334,0.45614035087719296,0.43333333333333335,0.04694629432266215,4.028491681278144e-05,0.1111111111111111,3,15,1.0,keep,none,1,0
12,0.6977661676752459,0.6981561624552735,0.5166666666666667,0.5245901639344263,0.45666666666666667,0.04551418842649202,3.791598481721894e-05,0.1111111111111111,3,15,1.0,keep,none,1,0
13,0.6957246336120387,0.696310335184248,0.5166666666666667,0.5396825396825397,0.4822222222222222,0.04417765364771044,3.576354246859164e-05,0.1111111111111111,3,15,1.0,keep,none,1,0
14,0.6937721452458131,0.6945840340932926,0.5166666666666667,0.5396825396825397,0.5244444444444445,0.0429891107845124,3.389691447722915e-05,0.1111111111111111,3,15,1.0,keep,none,1,0
15,0.7091335843425631,0.6929636822978142,0.5166666666666667,0.5671641791044776,0.5577777777777778,0.051977417206161,3.6649659933753566e-05,0.08333333333333333,4,20,1.0,add_layer,committed,2,0
16,0.7058776557219317,0.7098875407785781,0.3333333333333333,0.3939393939393939,0.29888888888888887,0.05165756284042075,3.6283758787852996e-05,0.08333333333333333,4,20,1.0,keep,none,2,0
17,0.7026499239618171,0.7073914193861399,0.3333333333333333,0.3939393939393939,0.31777777777777777,0.05119053377108631,3.571336429843131e-05,0.08333333333333333,4,20,1.0,keep,none,2,0
