episode,return,return_ma100
635,-2.3410372358157785,-1.0306763285511564
636,-2.7943921310170827,-1.0533725617263934
637,-0.009087179872293294,-1.0407632934382083
638,-0.049012195239902856,-1.0278183200877704
639,-0.9422206613640542,-0.9982382166729711
640,-1.0649379962764547,-1.004023339730278
641,-1.5424404670176814,-1.0066301806109395
642,-1.1661083090298787,-1.008162673797612
643,-0.7355343044713838,-1.0059853911224654
644,-0.29217851132601824,-1.0007837191781581
645,-3.6968029162422624,-1.0266964770371123
646,-0.641246377448371,-1.0281791546174353
647,-1.709603099394906,-1.0384398853713934
648,-0.3819075558645679,-1.039818572809933
649,-0.441962437766405,-1.0412913370228976
650,-0.2373768157549264,-1.0378701105355217
651,-1.6527601924124937,-1.0473951876723777
652,-1.390939362036634,-1.0576571931916166
653,-0.3697076007039777,-1.0327224946697071
654,-0.3237029146189871,-1.0355517708819533
655,-2.4073258706498595,-1.0550403960501986
656,-0.2613567032854504,-1.0520681696202763
657,-0.30404948557238687,-1.0411810970219284
658,-1.6859756134635544,-1.0581683864259737
659,-0.0908530273523562,-1.060522238326867
660,-2.083574416065249,-1.0752704501471235
661,-0.5733858582198752,-1.0801366592790778
662,-0.9137187033921663,-1.079103353029779
663,-0.14186286879400703,-1.0741079186683544
664,-0.6658321885073488,-1.0632747352058598
665,-1.770270374081476,-1.0704108801163328
666,-1.3432224034625724,-1.0808697701662167
667,-0.463951036572094,-1.0846646922229963
668,-2.51176534786662,-1.0975464941343247
669,-0.5887029566704065,-1.0963915048356352
670,-0.04200700007452035,-1.0909561970762678
671,-0.5137359452723165,-1.088901730198776
672,-0.8000495797864965,-1.094678445015178
673,-1.8925925931149767,-1.078733299063532
674,-0.9418001192257449,-1.056863115173226
675,-1.63256705430796,-1.0453532805758152
676,-2.5662517227406565,-1.026214925928546
677,-0.23097587768460368,-1.0249054680258298
678,-4.768680382668948,-1.0631782225451527
679,-1.4743944997715304,-1.0414339489120001
680,-0.47390359012781436,-1.0383769152117228
681,-1.4116416535794423,-1.0256993288059504
682,-0.7078746297667288,-1.0258815682835054
683,-0.2999864610514811,-1.020072846027679
684,-0.3078521305226876,-1.018971855946053
685,-1.6112104200444137,-1.0325127497217377
686,-0.08421899672071269,-1.016679678030401
687,-1.0439170739522239,-1.0173318983527908
688,-0.5048018681334262,-1.0244281972341964
689,0.022056943784444616,-1.026282665156511
690,-0.2949300296650338,-1.0222666052074216
691,-1.9790943268146166,-1.0339649626327416
692,-0.6203261754161062,-1.0354770196831717
693,-0.9093822372543603,-1.0403671243634327
694,-0.6304757975419848,-1.043479474949972
695,-0.08405184583845876,-1.0463341085323095
696,-1.1957104024335437,-1.0580154541490692
697,0.2940571403763085,-1.038501526305625
698,-1.3821854486761,-1.0529306440714459
699,-1.4028987952464032,-1.057226443412274
700,-0.6271659180993046,-1.0586777742079683
701,-0.30120203773520515,-1.0482830700454184
702,-0.08790758979240382,-1.0532236359485205
703,-1.3752332336610056,-1.0621233447726084
704,-0.2813857991508708,-1.0568102600474634
705,-0.41992833827605175,-1.0616990599525538
706,-0.20239722846114186,-1.0474810605341522
707,-0.4179693675732204,-1.0154529430239563
708,0.4966493079462041,-1.0118660418414642
709,-0.6983306154180918,-1.0171896746461406
710,-1.0605753343562667,-1.0321775749573836
711,-0.825026142616649,-1.0329730146684732
712,-0.19118989971872744,-1.0133027984960636
713,-0.15851650758038316,-1.014563920587838
714,-0.9147605561153387,-1.01775661328936
715,-0.769755744547904,-1.0191445103190677
716,-0.2782267552744069,-1.0163064531012664
717,0.18648364108215906,-1.0009642306194588
718,0.40587566641842254,-0.9388709307504421
719,-0.23974061748099942,-0.9309397038950478
720,-0.5672998960499672,-0.9349730823660757
721,-0.33703784883986365,-0.9312003671472611
722,0.1169079072451518,-0.9126479038062962
723,-1.0444425896066267,-0.9183075977770889
724,-0.1519982066937262,-0.8947277465347357
725,-0.38108098361971265,-0.8737754173662176
726,-0.12847659275589635,-0.8722315524759462
727,-0.6479105037198029,-0.8755074019412971
728,-1.723850604312307,-0.8859772572618486
729,0.5373888859124315,-0.8633216793246962
730,-0.08710910494561319,-0.8644393860732668
731,-0.04308921148651318,-0.8535758880981367
732,-1.318792884637069,-0.8521727909679115
733,-0.033059955556138554,-0.8161264300461927
734,-0.29817386765273957,-0.809485362180316
735,-1.542643254066269,-0.8015014223628207
736,-1.0388005837095227,-0.7839455068897453
737,-0.744204603597524,-0.7912966811269976
738,-0.3453648434630653,-0.7942602076092292
739,-0.9867883940961506,-0.7947058849365501
740,-0.25197080204176225,-0.7865762129942033
741,-0.27459562861227693,-0.7738977646101491
742,-0.5076889166679753,-0.7673135706865302
743,0.18897235246288546,-0.7580685041171875
744,-0.8691806609854903,-0.7638385256137822
745,-0.9335188673988779,-0.7362056851253483
746,-0.05367692503797733,-0.7303299906012444
747,-0.7475593961605527,-0.7207095535689008
748,-0.4670189412427108,-0.7215606674226823
749,-0.6706672933482182,-0.7238477159785005
750,-0.993187250204276,-0.731405820322994
751,-0.6845270512271358,-0.7217234889111402
752,0.0821921299257648,-0.7069921739915164
753,-1.1558558917623472,-0.7148536569021
754,-0.36103465348490393,-0.7152269742907593
755,-0.1366414647443822,-0.6925201302317044
756,-0.08079962114518743,-0.6907145594103018
757,-1.1576574320279664,-0.6992506388748576
758,-0.5132905772858223,-0.6875237885130803
759,-1.2289916458086405,-0.6989051746976432
760,-0.7626917376223479,-0.6856963479132142
761,-0.12922256551776976,-0.681254714986193
762,-0.8386215404768683,-0.6805037433570402
763,-0.235539033854977,-0.6814405050076499
764,-1.2624594115068342,-0.6874067772376447
765,-1.9468573621089482,-0.6891726471179195
766,-5.5526126149900366,-0.7312665492331939
767,-0.6971295074570348,-0.7335983339420434
768,-1.3534970161912954,-0.7220156506252902
769,-1.4867148053815207,-0.7309957691124014
770,-1.5607929390812336,-0.7461836285024686
771,-0.14536740356755962,-0.7424999430854209
772,-1.566841124099755,-0.7501678585285535
773,-0.815876252180703,-0.7394006951192108
774,-1.973397061689292,-0.7497166645438462
775,-1.2478284090527583,-0.7458692780912942
776,-4.9161973902147444,-0.7693687347660351
777,-1.5225997462004477,-0.7822849734511936
778,-3.0559967268344517,-0.7651581368928487
779,-0.14941887891833816,-0.7519083806843166
780,-0.7759346107815868,-0.7549286908908543
781,-0.12791085119448936,-0.7420913828670048
782,-2.379980059857894,-0.7588124371679165
783,-0.7294493082036402,-0.7631070656394381
784,-1.40023685646812,-0.7740309128988925
785,-0.5245997311609106,-0.7631648060100573
786,-0.8439669888246317,-0.7707622859310966
787,-1.0437953330488323,-0.7707610685220626
788,-0.7733007567372161,-0.7734460574081006
789,-0.7899850115443549,-0.7815664769613886
790,-1.630590369541811,-0.7949230803601562
791,-2.446673393105456,-0.7995988710230647
792,-0.34340152794787077,-0.7968296245483825
793,-0.628599077384236,-0.7940217929496811
794,-0.665128173624576,-0.794368316710507
795,-0.638926051915306,-0.7999170587712754
796,-0.16708134708660557,-0.7896307682178061
797,-2.5056675243343602,-0.8176280148649127
798,-0.5678238980291748,-0.8094843993584435
799,-1.0674328204385901,-0.8061297396103655
800,-0.642541323921717,-0.8062834936685895
